start_date,mid_date,end_date,firm_coarse,firm_index,tpp_alp,tpp_lnc,tpp_alp_se,tpp_lnc_se,day_index
2016-06-16,2016-06-18,2016-06-19,Newspoll,7,0.5,0.5,0.012905643322991683,0.012905643322991683,4361
2016-06-20,2016-06-21,2016-06-22,Galaxy,3,0.5,0.5,0.015415660399455185,0.015415660399455185,4364
2016-06-23,2016-06-23,2016-06-23,Reachtel,9,0.49,0.51,0.015412576959000408,0.015412576959000408,4366
2016-06-23,2016-06-25,2016-06-26,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,4368
2016-06-23,2016-06-25,2016-06-26,Newspoll,7,0.49,0.51,0.012903061936162584,0.012903061936162584,4368
2016-06-26,2016-06-28,2016-06-29,Ipsos,4,0.5,0.5,0.010421190734921943,0.010421190734921943,4371
2016-06-27,2016-06-29,2016-06-30,Essential,2,0.495,0.505,0.015414889597164673,0.015414889597164673,4372
2016-06-28,2016-06-29,2016-06-29,Galaxy,3,0.49,0.51,0.015412576959000408,0.015412576959000408,4372
2016-06-28,2016-06-30,2016-07-01,Newspoll,7,0.495,0.505,0.012904998024692672,0.012904998024692672,4373
2016-06-30,2016-06-30,2016-06-30,Reachtel,9,0.49,0.51,0.015412576959000408,0.015412576959000408,4373
2016-06-30,2016-07-02,2016-07-03,Essential,2,0.5,0.5,0.015415660399455185,0.015415660399455185,4375
2016-07-06,2016-07-08,2016-07-10,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,4381
2016-07-13,2016-07-15,2016-07-17,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,4388
2016-07-20,2016-07-22,2016-07-24,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4395
2016-07-27,2016-07-30,2016-08-01,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4403
2016-08-05,2016-08-07,2016-08-08,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4411
2016-08-12,2016-08-14,2016-08-15,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4418
2016-08-19,2016-08-21,2016-08-22,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,4425
2016-08-25,2016-08-27,2016-08-28,Newspoll,7,0.5,0.5,0.012905643322991683,0.012905643322991683,4431
2016-08-26,2016-08-28,2016-08-29,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,4432
2016-09-08,2016-09-10,2016-09-11,Newspoll,7,0.5,0.5,0.012905643322991683,0.012905643322991683,4445
2016-09-09,2016-09-11,2016-09-12,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4446
2016-09-22,2016-09-24,2016-09-25,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,4459
2016-10-06,2016-10-08,2016-10-09,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,4473
2016-10-07,2016-10-09,2016-10-10,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4474
2016-10-14,2016-10-16,2016-10-17,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4481
2016-10-20,2016-10-22,2016-10-23,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,4487
2016-11-03,2016-11-05,2016-11-06,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4501
2016-11-11,2016-11-13,2016-11-14,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4509
2016-11-17,2016-11-19,2016-11-20,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4515
2016-11-24,2016-11-25,2016-11-26,Ipsos,4,0.51,0.49,0.010419106288309448,0.010419106288309448,4521
2016-11-25,2016-11-27,2016-11-28,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,4523
2016-12-01,2016-12-03,2016-12-04,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,4529
2016-12-09,2016-12-11,2016-12-12,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4537
2017-01-12,2017-01-12,2017-01-12,Reachtel,9,0.54,0.46,0.015366251104410675,0.015366251104410675,4569
2017-01-13,2017-01-15,2017-01-16,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4572
2017-01-20,2017-01-22,2017-01-23,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4579
2017-02-02,2017-02-04,2017-02-05,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,4592
2017-02-09,2017-02-11,2017-02-12,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4599
2017-02-16,2017-02-18,2017-02-19,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4606
2017-02-23,2017-02-25,2017-02-26,Newspoll,7,0.55,0.45,0.012840952974155656,0.012840952974155658,4613
2017-03-03,2017-03-05,2017-03-06,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4621
2017-03-10,2017-03-12,2017-03-13,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4628
2017-03-16,2017-03-18,2017-03-19,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,4634
2017-03-17,2017-03-19,2017-03-20,Essential,2,0.55,0.45,0.015338388432159927,0.015338388432159929,4635
2017-03-22,2017-03-24,2017-03-25,Ipsos,4,0.55,0.45,0.010368953860939237,0.010368953860939237,4640
2017-03-24,2017-03-26,2017-03-27,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4642
2017-03-30,2017-04-01,2017-04-02,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4648
2017-04-01,2017-04-03,2017-04-04,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4650
2017-04-06,2017-04-08,2017-04-09,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4655
2017-04-13,2017-04-15,2017-04-16,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4662
2017-04-20,2017-04-22,2017-04-23,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,4669
2017-04-26,2017-04-28,2017-04-30,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4675
2017-05-10,2017-05-11,2017-05-11,Ipsos,4,0.53,0.47,0.010402415678813354,0.010402415678813354,4688
2017-05-11,2017-05-11,2017-05-11,Reachtel,9,0.53,0.47,0.015387887192312854,0.015387887192312854,4688
2017-05-12,2017-05-14,2017-05-15,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4691
2017-05-23,2017-05-23,2017-05-23,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4700
2017-05-26,2017-05-28,2017-05-29,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4705
2017-06-14,2017-06-14,2017-06-14,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4722
2017-06-15,2017-06-17,2017-06-18,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4725
2017-06-22,2017-06-25,2017-06-27,YouGov,11,0.51,0.49,0.015412576959000408,0.015412576959000408,4733
2017-06-29,2017-06-29,2017-06-29,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,4737
2017-07-06,2017-07-08,2017-07-09,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4746
2017-07-06,2017-07-09,2017-07-11,YouGov,11,0.48,0.52,0.015403322934173933,0.015403322934173933,4747
2017-07-18,2017-07-18,2017-07-18,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4756
2017-07-19,2017-07-19,2017-07-19,Reachtel,9,0.51,0.49,0.015412576959000408,0.015412576959000408,4757
2017-07-20,2017-07-22,2017-07-23,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4760
2017-07-20,2017-07-22,2017-07-24,YouGov,11,0.5,0.5,0.015415660399455185,0.015415660399455185,4760
2017-07-25,2017-07-25,2017-07-25,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4763
2017-08-01,2017-08-01,2017-08-01,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4770
2017-08-03,2017-08-05,2017-08-06,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4774
2017-08-08,2017-08-08,2017-08-08,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4777
2017-08-15,2017-08-15,2017-08-15,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4784
2017-08-17,2017-08-19,2017-08-20,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,4788
2017-08-17,2017-08-19,2017-08-21,YouGov,11,0.49,0.51,0.015412576959000408,0.015412576959000408,4788
2017-08-22,2017-08-22,2017-08-22,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4791
2017-08-23,2017-08-23,2017-08-23,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,4792
2017-08-29,2017-08-29,2017-08-29,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4798
2017-08-28,2017-08-31,2017-09-02,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4800
2017-08-31,2017-09-02,2017-09-04,YouGov,11,0.5,0.5,0.015415660399455185,0.015415660399455185,4802
2017-09-05,2017-09-05,2017-09-05,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4805
2017-09-06,2017-09-08,2017-09-09,Ipsos,4,0.53,0.47,0.010402415678813354,0.010402415678813354,4808
2017-09-12,2017-09-12,2017-09-12,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4812
2017-09-14,2017-09-16,2017-09-18,YouGov,11,0.5,0.5,0.015415660399455185,0.015415660399455185,4816
2017-09-19,2017-09-19,2017-09-19,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4819
2017-09-21,2017-09-23,2017-09-24,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,4823
2017-09-26,2017-09-26,2017-09-26,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4826
2017-10-01,2017-10-01,2017-10-01,Reachtel,9,0.53,0.47,0.015387887192312854,0.015387887192312854,4831
2017-10-04,2017-10-04,2017-10-04,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4834
2017-10-12,2017-10-14,2017-10-15,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,4844
2017-10-24,2017-10-24,2017-10-24,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,4854
2017-10-26,2017-10-28,2017-10-29,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,4858
2017-10-30,2017-10-30,2017-10-30,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4860
2017-11-13,2017-11-13,2017-11-13,Newspoll,7,0.55,0.45,0.012840952974155656,0.012840952974155658,4874
2017-11-14,2017-11-14,2017-11-14,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4875
2017-11-14,2017-11-14,2017-11-14,YouGov,11,0.52,0.48,0.015403322934173933,0.015403322934173933,4875
2017-11-21,2017-11-21,2017-11-21,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4882
2017-11-23,2017-11-25,2017-11-27,YouGov,11,0.53,0.47,0.015387887192312854,0.015387887192312854,4886
2017-11-28,2017-11-28,2017-11-28,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4889
2017-11-29,2017-11-29,2017-11-29,Reachtel,9,0.53,0.47,0.015387887192312854,0.015387887192312854,4890
2017-11-30,2017-12-02,2017-12-03,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4893
2017-12-05,2017-12-05,2017-12-05,Essential,2,0.55,0.45,0.015338388432159927,0.015338388432159929,4896
2017-12-07,2017-12-09,2017-12-10,YouGov,11,0.5,0.5,0.015415660399455185,0.015415660399455185,4900
2017-12-12,2017-12-12,2017-12-12,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4903
2017-12-14,2017-12-16,2017-12-17,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4907
2017-12-19,2017-12-19,2017-12-19,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4910
2018-01-11,2018-01-13,2018-01-15,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4935
2018-01-25,2018-01-25,2018-01-25,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,4947
2018-01-26,2018-01-27,2018-01-28,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4949
2018-02-01,2018-02-03,2018-02-04,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,4956
2018-02-08,2018-02-10,2018-02-11,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4963
2018-02-15,2018-02-17,2018-02-18,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4970
2018-02-22,2018-02-22,2018-02-22,Reachtel,9,0.54,0.46,0.015366251104410675,0.015366251104410675,4975
2018-02-22,2018-02-24,2018-02-25,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,4977
2018-02-24,2018-02-24,2018-02-24,Reachtel,9,0.54,0.46,0.015366251104410675,0.015366251104410675,4977
2018-03-01,2018-03-03,2018-03-04,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,4984
2018-03-03,2018-03-07,2018-03-11,Morgan,6,0.54,0.46,0.014754787989802294,0.014754787989802294,4988
2018-03-08,2018-03-10,2018-03-11,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,4991
2018-03-22,2018-03-24,2018-03-25,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5005
2018-03-22,2018-03-24,2018-03-25,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,5005
2018-03-24,2018-03-28,2018-04-01,Morgan,6,0.51,0.49,0.01479927041809749,0.01479927041809749,5009
2018-03-28,2018-03-28,2018-03-28,Reachtel,9,0.54,0.46,0.015366251104410675,0.015366251104410675,5009
2018-04-03,2018-04-04,2018-04-05,Ipsos,4,0.52,0.48,0.010412850444882474,0.010412850444882474,5016
2018-04-05,2018-04-07,2018-04-08,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5019
2018-04-05,2018-04-07,2018-04-08,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,5019
2018-04-19,2018-04-21,2018-04-22,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5033
2018-04-19,2018-04-21,2018-04-22,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5033
2018-04-30,2018-04-30,2018-04-30,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,5042
2018-05-01,2018-05-01,2018-05-01,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,5043
2018-05-03,2018-05-05,2018-05-06,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5047
2018-05-10,2018-05-12,2018-05-13,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5054
2018-05-10,2018-05-12,2018-05-13,Ipsos,4,0.54,0.46,0.010387789396646804,0.010387789396646804,5054
2018-05-10,2018-05-12,2018-05-13,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5054
2018-05-17,2018-05-19,2018-05-20,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,5061
2018-05-24,2018-05-26,2018-05-27,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,5068
2018-05-31,2018-05-31,2018-05-31,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,5073
2018-05-31,2018-06-02,2018-06-03,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,5075
2018-06-02,2018-06-02,2018-06-02,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,5075
2018-06-14,2018-06-16,2018-06-17,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5089
2018-06-14,2018-06-16,2018-06-17,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,5089
2018-06-21,2018-06-23,2018-06-24,Ipsos,4,0.53,0.47,0.010402415678813354,0.010402415678813354,5096
2018-06-28,2018-06-30,2018-07-01,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5103
2018-06-28,2018-06-30,2018-07-01,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5103
2018-07-12,2018-07-14,2018-07-15,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,5117
2018-07-12,2018-07-14,2018-07-15,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5117
2018-07-18,2018-07-20,2018-07-21,Ipsos,4,0.51,0.49,0.010419106288309448,0.010419106288309448,5123
2018-07-26,2018-07-28,2018-07-29,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,5131
2018-07-26,2018-07-28,2018-07-29,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5131
2018-08-02,2018-08-02,2018-08-02,Reachtel,9,0.52,0.48,0.015403322934173933,0.015403322934173933,5136
2018-08-09,2018-08-11,2018-08-12,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5145
2018-08-09,2018-08-11,2018-08-12,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5145
2018-08-15,2018-08-17,2018-08-18,Ipsos,4,0.55,0.45,0.010368953860939237,0.010368953860939237,5151
2018-08-24,2018-08-25,2018-08-26,Essential,2,0.55,0.45,0.015338388432159927,0.015338388432159929,5159
2018-08-24,2018-08-25,2018-08-26,Newspoll,7,0.56,0.44,0.01281238574639102,0.012812385746391021,5159
2018-08-25,2018-08-26,2018-08-26,Morgan,6,0.54,0.46,0.014754787989802294,0.014754787989802294,5160
2018-09-06,2018-09-08,2018-09-09,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,5173
2018-09-06,2018-09-08,2018-09-09,Newspoll,7,0.56,0.44,0.01281238574639102,0.012812385746391021,5173
2018-09-12,2018-09-14,2018-09-15,Ipsos,4,0.53,0.47,0.010402415678813354,0.010402415678813354,5179
2018-09-20,2018-09-22,2018-09-23,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5187
2018-09-20,2018-09-22,2018-09-23,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,5187
2018-10-05,2018-10-06,2018-10-07,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5201
2018-10-10,2018-10-12,2018-10-13,Ipsos,4,0.55,0.45,0.010368953860939237,0.010368953860939237,5207
2018-10-11,2018-10-13,2018-10-14,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,5208
2018-10-18,2018-10-20,2018-10-21,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5215
2018-10-25,2018-10-27,2018-10-28,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,5222
2018-11-01,2018-11-03,2018-11-04,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,5229
2018-11-08,2018-11-10,2018-11-11,Newspoll,7,0.55,0.45,0.012840952974155656,0.012840952974155658,5236
2018-11-15,2018-11-16,2018-11-17,Ipsos,4,0.52,0.48,0.010412850444882474,0.010412850444882474,5242
2018-11-15,2018-11-17,2018-11-18,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5243
2018-11-22,2018-11-24,2018-11-25,Newspoll,7,0.55,0.45,0.012840952974155656,0.012840952974155658,5250
2018-11-29,2018-12-01,2018-12-02,Essential,2,0.54,0.46,0.015366251104410675,0.015366251104410675,5257
2018-12-06,2018-12-08,2018-12-09,Newspoll,7,0.55,0.45,0.012840952974155656,0.012840952974155658,5264
2018-12-12,2018-12-14,2018-12-15,Ipsos,4,0.54,0.46,0.010387789396646804,0.010387789396646804,5270
2018-12-13,2018-12-15,2018-12-16,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5271
2019-01-09,2019-01-11,2019-01-13,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5298
2019-01-24,2019-01-26,2019-01-27,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,5313
2019-01-23,2019-01-27,2019-01-31,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5314
2019-02-02,2019-02-07,2019-02-11,Morgan,6,0.555,0.445,0.014712405111138378,0.014712405111138378,5325
2019-02-06,2019-02-09,2019-02-11,Essential,2,0.55,0.45,0.015338388432159927,0.015338388432159929,5327
2019-02-07,2019-02-09,2019-02-10,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,5327
2019-02-12,2019-02-14,2019-02-15,Ipsos,4,0.51,0.49,0.010419106288309448,0.010419106288309448,5332
2019-02-16,2019-02-17,2019-02-17,Morgan,6,0.525,0.475,0.014783716792761858,0.014783716792761858,5335
2019-02-20,2019-02-23,2019-02-25,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5341
2019-02-21,2019-02-23,2019-02-24,Newspoll,7,0.53,0.47,0.012882392220150371,0.012882392220150371,5341
2019-03-06,2019-03-09,2019-03-11,Essential,2,0.53,0.47,0.015387887192312854,0.015387887192312854,5355
2019-03-07,2019-03-09,2019-03-10,Newspoll,7,0.54,0.46,0.012864278975168645,0.012864278975168645,5355
2019-03-20,2019-03-23,2019-03-25,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5369
2019-03-25,2019-03-27,2019-03-28,Galaxy,3,0.53,0.47,0.015387887192312854,0.015387887192312854,5373
2019-04-03,2019-04-05,2019-04-06,Ipsos,4,0.53,0.47,0.010402415678813354,0.010402415678813354,5382
2019-04-04,2019-04-06,2019-04-08,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5383
2019-04-04,2019-04-06,2019-04-07,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,5383
2019-04-06,2019-04-07,2019-04-07,Morgan,6,0.525,0.475,0.014783716792761858,0.014783716792761858,5384
2019-04-11,2019-04-13,2019-04-14,Newspoll,7,0.52,0.48,0.012895314675220274,0.012895314675220274,5390
2019-04-20,2019-04-21,2019-04-21,Morgan,6,0.51,0.49,0.01479927041809749,0.01479927041809749,5398
2019-04-23,2019-04-24,2019-04-25,Galaxy,3,0.52,0.48,0.015403322934173933,0.015403322934173933,5401
2019-04-25,2019-04-27,2019-04-29,Essential,2,0.51,0.49,0.015412576959000408,0.015412576959000408,5404
2019-04-26,2019-04-27,2019-04-28,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5404
2019-04-27,2019-04-28,2019-04-28,Morgan,6,0.51,0.49,0.01479927041809749,0.01479927041809749,5405
2019-05-01,2019-05-03,2019-05-04,Ipsos,4,0.52,0.48,0.010412850444882474,0.010412850444882474,5410
2019-05-02,2019-05-04,2019-05-06,Essential,2,0.52,0.48,0.015403322934173933,0.015403322934173933,5411
2019-05-02,2019-05-04,2019-05-05,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5411
2019-05-04,2019-05-05,2019-05-05,Morgan,6,0.51,0.49,0.01479927041809749,0.01479927041809749,5412
2019-05-09,2019-05-10,2019-05-11,Newspoll,7,0.51,0.49,0.012903061936162584,0.012903061936162584,5417
2019-05-10,2019-05-11,2019-05-12,Morgan,6,0.52,0.48,0.014790384634997942,0.014790384634997942,5418
2019-05-10,2019-05-12,2019-05-14,Essential,2,0.515,0.485,0.015408721790737044,0.015408721790737044,5419
2019-05-13,2019-05-14,2019-05-15,Galaxy,3,0.51,0.49,0.015412576959000408,0.015412576959000408,5421
2019-05-12,2019-05-14,2019-05-15,Ipsos,4,0.51,0.49,0.010419106288309448,0.010419106288309448,5421
2019-05-15,2019-05-16,2019-05-16,Newspoll,7,0.515,0.485,0.012899834476211606,0.012899834476211606,5423
